Timestamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
2026-05-22T15:35:19.576301,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.603336,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.603867,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.603998,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.631697,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.632213,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.633995,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.663690,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.664240,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.692252,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.692988,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.693321,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.694968,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.722779,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.723309,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.753223,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.753794,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.753958,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.781373,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.782347,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.782678,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.783262,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.811552,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.812427,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.814026,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.844503,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.845428,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.845734,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.872839,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.873487,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.873974,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.902835,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.903376,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.903489,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.931861,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.932373,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.933777,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.962727,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.963111,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.963904,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.992877,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:19.993403,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.021650,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.022137,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.052441,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.053046,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.053197,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.054043,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.082230,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.082629,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.111308,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.112783,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.141583,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.142241,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.144306,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.144699,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.172777,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.173663,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.173831,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.174012,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.202606,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.203180,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.203332,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.204861,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.232253,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.232652,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.261567,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.262276,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.262692,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.263345,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.291868,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.292400,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.293735,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.323466,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.323916,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.351627,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.352250,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.352577,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.353268,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.381224,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.382204,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.382411,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.411638,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.412555,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.441540,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.442227,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.442493,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.443266,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.471443,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.472055,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.473773,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.502930,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.503556,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.503710,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.531812,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.532325,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.533714,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.562521,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.563060,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.563512,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.591849,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.592364,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.593987,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.623714,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.624185,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.652210,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.653017,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.653363,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.655957,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.683468,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.683916,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.684015,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.711493,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.712547,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.715238,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.743027,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.743686,0.0,0.0,0.0,0.0,-0.0,0.0
2026-05-22T15:35:20.743929,0.0,0.0,0.0,0.0,-0.0,0.0
